web-scraper-order,web-scraper-start-url,tag,date,title
"1576034484-142","https://www.ettoday.net/news/news-list.htm","時尚","2019/12/11 06:27","再冷都要吃！南韓31冰淇淋推「巧克力派」系列甜點　狂打卡：太好吃"
"1576034484-160","https://www.ettoday.net/news/news-list.htm","國際","2019/12/11 01:24","洋房38男「共享」1女！詐騙集團包吃包住　專騙大陸人"
"1576034484-632","https://www.ettoday.net/news/news-list.htm","國際","2019/12/10 13:39","當眾吃掉「365萬香蕉」！　他堅稱不後悔：這是藝術家的交流"
"1576034484-462","https://www.ettoday.net/news/news-list.htm","體育","2019/12/10 16:38","王維中現場愛心捐2萬！為社福團體募得128萬"
"1576034484-666","https://www.ettoday.net/news/news-list.htm","政治","2019/12/10 12:55","合成韓國瑜淫照…黃征輝：是我一人所為！若說謊就「全家不得好死」"
"1576034484-780","https://www.ettoday.net/news/news-list.htm","旅遊","2019/12/10 11:00","桃園「彩繪玻璃教堂」一秒想婚！還有金黃落羽松、半圓鞦韆"
"1576034484-734","https://www.ettoday.net/news/news-list.htm","國際","2019/12/10 11:42","影／紐國火山噴發「灰白煙霧翻騰」　下秒燒傷遊客「跳海」尖叫劃破寧靜"
"1576034484-116","https://www.ettoday.net/news/news-list.htm","政治","2019/12/11 08:18","「工作31年從沒看過這般肅殺景象」　前大使經過外交部嘆：像獨裁者一樣"
"1576034484-67","https://www.ettoday.net/news/news-list.htm","健康","2019/12/11 10:10","脖子腫如蛋！  17歲少女「甲狀腺結節」好發年齡層曝光"
"1576034484-415","https://www.ettoday.net/news/news-list.htm","體育","2019/12/10 17:23","日職／ 張奕短短1年棄打從投成功　金子千尋是恩人"
"1576034484-520","https://www.ettoday.net/news/news-list.htm","政治","2019/12/10 15:47","影／1465億預算一毛沒刪！藍營過半議員強勢通過　綠怒吼「這不是共產黨」"
"1576034484-16","https://www.ettoday.net/news/news-list.htm","生活","2019/12/11 11:05","時間記好！「澎湖、金門」第2波春節加班機來了　12/17統一開賣"
"1576034484-144","https://www.ettoday.net/news/news-list.htm","大陸","2019/12/11 06:02","培養未來的航母艦長　解放軍從飛行員中訓練「新型指揮官」"
"1576034484-603","https://www.ettoday.net/news/news-list.htm","寵物動物","2019/12/10 14:25","怕1隻生病全場死光光！雞場主人細心呵護　加強消毒落實圍網設施"
"1576034484-461","https://www.ettoday.net/news/news-list.htm","國際","2019/12/10 16:39","烏克蘭學校起火釀4死11失蹤　總統嘆：可能還有更多受害者"
"1576034484-284","https://www.ettoday.net/news/news-list.htm","影劇","2019/12/10 19:59","劉樂妍一晚價碼曝光！　統促黨員「開六位數包養」…網推爆：妳就從了他"
"1576034484-343","https://www.ettoday.net/news/news-list.htm","消費","2019/12/10 18:47","樂天Kobo調查閱讀習慣發現最狂購書王　一口氣買1744本電子書"
"1576034484-437","https://www.ettoday.net/news/news-list.htm","大陸","2019/12/10 17:04","女服務生長髮捲入製麵機！「只剩雙腳在外」當場慘死…157秒恐怖畫面全錄下"
"1576034484-97","https://www.ettoday.net/news/news-list.htm","財經","2019/12/11 09:14","新台幣開盤貶值0.7分　以30.51元兌1美元開出"
"1576034484-501","https://www.ettoday.net/news/news-list.htm","生活","2019/12/10 16:00","越捷再開新航線！連接印度新德里至胡志明市、河內　0元機票限時搶"
"1576034484-326","https://www.ettoday.net/news/news-list.htm","財經","2019/12/10 19:06","經營權之爭／鈞泰市場派推舉新董座　公司派：不合法當選"
"1576034484-655","https://www.ettoday.net/news/news-list.htm","社會","2019/12/10 13:06","碩士師氣女學生告性騷　「師生戀」紙條貼滿學校外牆報復"
"1576034484-123","https://www.ettoday.net/news/news-list.htm","財經","2019/12/11 07:50","元大新興債ETF傘型基金　12/18開募"
"1576034484-537","https://www.ettoday.net/news/news-list.htm","政治","2019/12/10 15:27","陸之駿爆挖親民黨牆角惹怒宋楚瑜　蔡壁如酸：他自己想像的？"
"1576034484-252","https://www.ettoday.net/news/news-list.htm","政治","2019/12/10 21:01","「現在簽和平協議不行」　韓國瑜：除非北京公開宣布放棄武統台灣"
"1576034484-198","https://www.ettoday.net/news/news-list.htm","政治","2019/12/10 22:48","選總統被批「落跑市長」　韓國瑜：沒有對不起高雄市民...選上1週待3天"
"1576034484-352","https://www.ettoday.net/news/news-list.htm","ET車雲","2019/12/10 18:35","聰明就懂！Skoda小編示範「夾手他人」：車窗都防夾　網：重要配備避免急診"
"1576034484-6","https://www.ettoday.net/news/news-list.htm","3C家電","2019/12/11 11:16","全新Mac Pro、Pro Display XDR顯示器在台售價揭曉！整組買最少要花38.8萬"
"1576034484-117","https://www.ettoday.net/news/news-list.htm","名家","2019/12/11 08:18","瘋電影／呆萌特務　連續偷竊案小偷竟然是貓？"
"1576034484-124","https://www.ettoday.net/news/news-list.htm","房產雲","2019/12/11 07:41","內湖「百戶大廈」海砂都更15年不動　氣質淑女「戴鍋蓋炒菜」：全家會被壓死"
"1576034484-542","https://www.ettoday.net/news/news-list.htm","政治","2019/12/10 15:24","韓國瑜「自我抹黑手段」被揭穿　小英競辦：別把台灣人當笨蛋"
"1576034484-769","https://www.ettoday.net/news/news-list.htm","寵物動物","2019/12/10 11:12","6個月浪貓「絕育直接原放」脫水失溫亡　獸醫心疼：今年第3起"
"1576034484-605","https://www.ettoday.net/news/news-list.htm","影劇","2019/12/10 14:22","小馬老婆差點「借精生子」　婚前網搜老公...一查驚嚇：太誇張！"
"1576034484-164","https://www.ettoday.net/news/news-list.htm","影劇","2019/12/11 01:01","經紀人曝「IZ*ONE、X1近況」！　心疼：成員們只是認真地活動了1年"
"1576034484-200","https://www.ettoday.net/news/news-list.htm","健康","2019/12/10 22:43","熟女焦慮症發作！「年齡步入3字頭」急找人嫁...3關鍵賠上婚姻"
"1576034484-38","https://www.ettoday.net/news/news-list.htm","大陸","2019/12/11 10:44","華聞快遞／海南省鼓勵4個重點園區擴大外國人才範圍"
"1576034484-181","https://www.ettoday.net/news/news-list.htm","時尚","2019/12/10 23:42","詹朴為金牌福灣巧克力設計奇幻風包裝　假工作之名先辦試吃大會狂嗑糖"
"1576034484-771","https://www.ettoday.net/news/news-list.htm","生活","2019/12/10 11:10","【風電危國安2】水文情資各國列機密　國營會竟讓陸船來台"
"1576034484-566","https://www.ettoday.net/news/news-list.htm","ET車雲","2019/12/10 15:05","全球7款新世代電動機車造型評比！「南非HYPERTEC」機能美感兼具"
"1576034484-528","https://www.ettoday.net/news/news-list.htm","論壇","2019/12/10 15:36","【爸媽看過來】隔代教養著重「教」還是「養」？三招協助和長輩溝通"
"1576034484-287","https://www.ettoday.net/news/news-list.htm","財經","2019/12/10 19:51","冒用銀行宣稱買基金有固定收益　投資人留意3話術小心一場空"
"1576034484-472","https://www.ettoday.net/news/news-list.htm","健康","2019/12/10 16:25","早餐店食材抽驗「生菜沙拉」首納入！　2成大腸桿菌群超標"
"1576034484-47","https://www.ettoday.net/news/news-list.htm","生活","2019/12/11 10:36","晚上常聽到彈珠聲　一問師父驚覺租屋房間「住著一家人」原因曝光"
"1576034484-479","https://www.ettoday.net/news/news-list.htm","健康","2019/12/10 16:20","10月至今流感已釀11死！長者、幼童「重症高危險群」儘速接種疫苗"
"1576034484-274","https://www.ettoday.net/news/news-list.htm","時尚","2019/12/10 20:20","冬天嘴唇老是乾裂又破皮？3大護唇關鍵擺脫深紋暗沈　從此水嫩彈潤"
"1576034484-615","https://www.ettoday.net/news/news-list.htm","時尚","2019/12/10 14:15","懶婦實測／iRobot拖地機器人「超安靜」　30坪空間免補水、免洗布當真貴婦"
"1576034484-669","https://www.ettoday.net/news/news-list.htm","體育","2019/12/10 12:51","高中鋁聯／黑豹旗催生高中球隊　鋁棒聯賽隊伍逐年增加"
"1576034484-155","https://www.ettoday.net/news/news-list.htm","生活","2019/12/11 02:05","把握2019黃金翻身期！最旺Top 3星座　專家：想什麼就有什麼"
"1576034484-149","https://www.ettoday.net/news/news-list.htm","政治","2019/12/11 04:00","館長怒曝反韓國瑜始末　國民黨輪流砲轟他「一步一步把我推開」"
"1576034484-4","https://www.ettoday.net/news/news-list.htm","社會","2019/12/11 11:17","士林夜市人太多身體碰一下　他一句「你青瞑唷」遭5男痛毆"
"1576034484-557","https://www.ettoday.net/news/news-list.htm","財經","2019/12/10 15:11","米其林晚宴等級油品深耕餐飲名校　挹注泰山營運前三季每股賺1.04元"
"1576034484-115","https://www.ettoday.net/news/news-list.htm","政治","2019/12/11 08:19","韓國瑜「暖風吹散誤解懷疑」　就憑一句話！要2300萬人跟他走"
"1576034484-68","https://www.ettoday.net/news/news-list.htm","大陸","2019/12/11 10:09","蔡英文反駁「用香港人拚選舉」　港媒再批民進黨：吃香港豆腐還要吃多久？"
"1576034484-623","https://www.ettoday.net/news/news-list.htm","3C家電","2019/12/10 13:57","Galaxy S10 Lite價格無預警被曝　6.7吋大螢幕要價不到2.3萬"
"1576034484-256","https://www.ettoday.net/news/news-list.htm","大陸","2019/12/10 20:57","與家人吵架！12歲男童氣炸離家...3個月騎了3000公里「吃喝全靠乞討」"
"1576034484-196","https://www.ettoday.net/news/news-list.htm","時尚","2019/12/10 23:00","全台唯一「浪漫鐘樓星巴克」12／25開幕　台中麗寶Outlet二期登場"
"1576034484-466","https://www.ettoday.net/news/news-list.htm","政治","2019/12/10 16:35","民進黨不分區拿18席？　卓榮泰：絲毫沒有喜悅"
"1576034484-673","https://www.ettoday.net/news/news-list.htm","生活","2019/12/10 12:46","2020清大也有醫學系！禮聘部桃醫師授課　獨招偏鄉服務公費生"
"1576034484-502","https://www.ettoday.net/news/news-list.htm","政治","2019/12/10 15:59","韓國瑜狂轟假民調　宋楚瑜酸 ：國民黨2000年就開始做假民調"
"1576034484-661","https://www.ettoday.net/news/news-list.htm","生活","2019/12/10 13:00","建國科大爆「電子所論文寫符咒、紫水晶」　教育部要求先暫停招生"
"1576034484-590","https://www.ettoday.net/news/news-list.htm","財經","2019/12/10 14:40","5G釋照起跑！陳耀祥：得標者要有獨立資安維護計畫"
"1576034484-638","https://www.ettoday.net/news/news-list.htm","政治","2019/12/10 13:31","獨家專訪／合成韓國瑜淫照只花20分鐘　退役上校轟：綠營什麼事都敢做！"
"1576034484-35","https://www.ettoday.net/news/news-list.htm","影劇","2019/12/11 10:47","17歲爆紅！內衣女神墾丁春吶「觀音坐蓮」愛情片外洩　清醒後一臉尷尬下場GG"
"1576034484-202","https://www.ettoday.net/news/news-list.htm","生活","2019/12/10 22:33","2歲娃不吃副食品！父母竟稱「這樣大便會漂亮成條」　醫一看驚吐真相"
"1576034484-443","https://www.ettoday.net/news/news-list.htm","旅遊","2019/12/10 17:00","在地人超愛！隱身嘉義巷弄的日本料理　必點炒烏龍、鮭魚炒飯"
"1576034484-265","https://www.ettoday.net/news/news-list.htm","政治","2019/12/10 20:33","高雄流行音樂中心2千萬預算全被藍議員刪光！　挨轟倒退回「文化沙漠」"
"1576034484-227","https://www.ettoday.net/news/news-list.htm","影劇","2019/12/10 21:44","潤娥低溫5度裸腿辣穿超短裙！　「直逼大腿根」小褲褲險看光…網：小心別感冒"
"1576034484-314","https://www.ettoday.net/news/news-list.htm","政治","2019/12/10 16:06","韓競辦「總統大選狼人殺」！韓國瑜變「預言家」蔡英文成「女巫」"
"1576034484-685","https://www.ettoday.net/news/news-list.htm","生活","2019/12/10 12:33","中華料理界最強YouTuber！網看「老飯骨」一次就訂閱　3大叔背景曝：戈登實力"
"1576034484-583","https://www.ettoday.net/news/news-list.htm","國際","2019/12/10 14:44","她爬上健身器材詭笑　網友批廣告性別歧視「被迫更健康」"
"1576034484-483","https://www.ettoday.net/news/news-list.htm","大陸","2019/12/10 16:19","澳門輕軌10日正式開通！覆蓋熱門景點　月底前免費搭乘"
"1576034484-768","https://www.ettoday.net/news/news-list.htm","大陸","2019/12/10 11:12","電眼正妹撞臉王祖賢！空靈一笑飄仙氣　問「遇過渣男嗎？」...答案引暴動"
"1576034484-374","https://www.ettoday.net/news/news-list.htm","社會","2019/12/10 18:08","影／48根木材從天降！　高雄工廠女員工遭重壓臟器外露慘死"
"1576034484-659","https://www.ettoday.net/news/news-list.htm","3C家電","2019/12/10 13:02","iPhone 續航力再攀升？韓廠ITM傳為新iPhone 提供保護電路模組　電池容量可提升"
"1576034484-656","https://www.ettoday.net/news/news-list.htm","影劇","2019/12/10 13:05","史嘉蕾喬韓森失婚低潮接《婚姻故事》　「高潮口角戲」2天拍30次：逼到痛苦極限"
"1576034484-89","https://www.ettoday.net/news/news-list.htm","體育","2019/12/11 09:33","國民續約小史將留不住MVP級蘭登？　天使加入爭奪戰"
"1576034484-427","https://www.ettoday.net/news/news-list.htm","旅遊","2019/12/10 17:15","今年太平山第50萬名遊客出爐　羅東林管處贈幸運兒文創福袋"
"1576034484-273","https://www.ettoday.net/news/news-list.htm","政治","2019/12/10 20:21","韓侯有心結？韓國瑜：溝通順暢、從未邀侯友宜擔任新北競選主委"
"1576034484-371","https://www.ettoday.net/news/news-list.htm","社會","2019/12/10 18:12","快訊／高雄男持菜刀砍鄰居　把刀放下！警溫情喊話30分無效驚險壓制"
"1576034484-705","https://www.ettoday.net/news/news-list.htm","遊戲","2019/12/10 12:09","主機週期越縮越短　SONY娛樂副總裁：PS5Pro預計2023"
"1576034484-212","https://www.ettoday.net/news/news-list.htm","影劇","2019/12/10 22:08","人妻女星驚爆偷情富商！　老公一狀告上法院判賠2000萬"
"1576034484-421","https://www.ettoday.net/news/news-list.htm","寵物動物","2019/12/10 17:19","媽媽找我？萌貓從天花板「探頭說嗨」　奴才嚇歪傳LINE：快買鱈魚香絲"
"1576034484-748","https://www.ettoday.net/news/news-list.htm","地方","2019/12/10 11:29","行銷法國　法國在臺協會主任公孫孟拜會鄭文燦"
"1576034484-219","https://www.ettoday.net/news/news-list.htm","地方","2019/12/10 21:58","誤導「蔡賴配」支持者投2號？國民黨台南黨部PO圖風波　謝龍介：誤用撤下"
"1576034484-564","https://www.ettoday.net/news/news-list.htm","生活","2019/12/10 15:07","想要寶寶男友卻戴套！下秒秀「小洞洞」解釋功能：要過篩　女友超吐血"
"1576034484-574","https://www.ettoday.net/news/news-list.htm","國際","2019/12/10 14:58","橫渡大西洋只求入境美國！　非洲移民人數1年內翻倍成長"
"1576034484-682","https://www.ettoday.net/news/news-list.htm","政治","2019/12/10 12:38","網傳BTS申請場地卡關　「假消息！」高市運發局決定開吉了"
"1576034484-251","https://www.ettoday.net/news/news-list.htm","體育","2019/12/10 21:01","中職／蘇俊璋第一年洪總就轉隊：場上私下不同人"
"1576034484-414","https://www.ettoday.net/news/news-list.htm","大陸","2019/12/10 17:25","意見不合！26歲男排球教練被家長「持刀捅死」　學生淚：他很溫柔"
"1576034484-179","https://www.ettoday.net/news/news-list.htm","影劇","2019/12/10 23:50","芮妮齊薇格《茱蒂》影后拿到手軟　金球獎7度入圍「首搶劇情類女主角」"
"1576034484-120","https://www.ettoday.net/news/news-list.htm","財經","2019/12/11 08:00","竹科志玲姊姊開個展　油畫創作融合光雕投影「很AI」"
"1576034484-505","https://www.ettoday.net/news/news-list.htm","社會","2019/12/10 15:59","把探班妹騙進廁所...保全男趁機「打開鳥籠」拉手想摸！她尖叫嚇壞：不要過來"
"1576034484-644","https://www.ettoday.net/news/news-list.htm","時尚","2019/12/10 13:28","面對感情時最不喜歡主動的3大星座！天秤閃躲高手、摩羯愛面子"
"1576034484-128","https://www.ettoday.net/news/news-list.htm","影劇","2019/12/11 07:24","陶喆「酒吧激吻混血女星」被抓包！　4年前約砲又帶妹回家又遭挖出"
"1576034484-23","https://www.ettoday.net/news/news-list.htm","影劇","2019/12/11 10:56","韓爆紅女星「棄子跟小王出國」爽開保時捷、刷黑卡！　老公不忍了提告：她還當過援交妹"
"1576034484-735","https://www.ettoday.net/news/news-list.htm","生活","2019/12/10 11:40","快訊／正式啟航了！　交通部今早核准星宇航空營運"
"1576034484-701","https://www.ettoday.net/news/news-list.htm","寵物動物","2019/12/10 12:14","天冷在家釣魚～他拋娃娃餌下秒「釣到萌寶」　網笑：這尾粗哦"
"1576034484-477","https://www.ettoday.net/news/news-list.htm","政治","2019/12/10 16:21","台中飛灰處理費去年1噸6千元今年暴增1萬6千元　議員：不如自己蓋掩埋場"
"1576034484-629","https://www.ettoday.net/news/news-list.htm","政治","2019/12/10 13:48","立院三讀／原民保留地禁伐補償條例　擴大補償範圍、估5千原民受惠"
"1576034484-304","https://www.ettoday.net/news/news-list.htm","健康","2019/12/10 19:32","小孩聰不聰明由誰決定？研究：智商遺傳自媽媽　爸爸基因影響3方面"
"1576034484-675","https://www.ettoday.net/news/news-list.htm","政治","2019/12/10 12:44","立院三讀《刑訴法》　聲請再審當事人可到庭說明"
"1576034484-199","https://www.ettoday.net/news/news-list.htm","財經","2019/12/10 22:43","15家金控前11月大賺逾3366億　富邦金每股賺5.46元緊抱獲利王寶座"
"1576034484-364","https://www.ettoday.net/news/news-list.htm","社會","2019/12/10 18:21","國道驚見「黑衣跪拜姊」！路中央雙手合十膜拜車...駕駛傻眼忙閃避"
"1576034484-293","https://www.ettoday.net/news/news-list.htm","財經","2019/12/10 19:43","沙田第一城租金失守1萬　淡市減租按月跌30%"
"1576034484-224","https://www.ettoday.net/news/news-list.htm","旅遊","2019/12/10 21:47","台中浪漫燈海再+1　石岡山城花漾藝術燈會展出到明年2月8日"
"1576034484-525","https://www.ettoday.net/news/news-list.htm","國際","2019/12/10 15:41","南韓批「旭日旗象徵侵略」求禁入奧運　日本抗議：自古扎根社會"
"1576034484-150","https://www.ettoday.net/news/news-list.htm","地方","2019/12/11 03:24","韓國瑜同學廟辦建醮！屏東獻供品9000桌被搶光　「怪手挖豬」超壯觀"
"1576034484-297","https://www.ettoday.net/news/news-list.htm","財經","2019/12/10 19:42","香港97%零售業虧損　7000店預計半年內倒閉"
"1576034484-231","https://www.ettoday.net/news/news-list.htm","國際","2019/12/10 21:38","快訊／羅克賽二重唱女歌手腦癌辭世  享年61歲"
"1576034484-132","https://www.ettoday.net/news/news-list.htm","旅遊","2019/12/11 07:00","直達飯店門口超方便！24小時「新加坡樟宜機場巴士」購票、乘車教學攻略"
"1576034484-113","https://www.ettoday.net/news/news-list.htm","時尚","2019/12/11 08:28","邁入婚姻前必讀的5大認知：利用同居預演、婚姻終歸於平淡"
"1576034484-546","https://www.ettoday.net/news/news-list.htm","健康","2019/12/10 15:18","三年來首見！台女非洲染瘧疾「治療不完全」瘧原蟲藏肝臟再復發"
"1576034484-612","https://www.ettoday.net/news/news-list.htm","房產雲","2019/12/10 14:16","卯起來進貨！今年建商總購地金額達1999億　年增逾1倍"
"1576034484-42","https://www.ettoday.net/news/news-list.htm","地方","2019/12/11 10:37","台南玉井清山路檢　深鎖175線咖啡公路"
"1576034484-261","https://www.ettoday.net/news/news-list.htm","政治","2019/12/10 20:42","高雄還是又老又窮？　韓國瑜：我不是魔術師，不可能一下麻雀變公主"
"1576034484-234","https://www.ettoday.net/news/news-list.htm","影劇","2019/12/10 21:33","《海上鋼琴師》男主角原來不是提姆羅斯！「導演臨時換角」奠定經典"
"1576034484-34","https://www.ettoday.net/news/news-list.htm","生活","2019/12/11 10:51","喝早餐店奶茶！衰妹一吸硬硬的…哭吐「噁黃指甲」：我還咬了幾下"
"1576034484-64","https://www.ettoday.net/news/news-list.htm","生活","2019/12/11 10:17","蘇花改、南迴改開放機車通行？　林佳龍允研究案納機車族意見"
"1576034484-384","https://www.ettoday.net/news/news-list.htm","社會","2019/12/10 17:53","「膠帶黏香蕉」爆紅！　高市警局跟風貼紅單：罰款金額由你決定"
"1576034484-333","https://www.ettoday.net/news/news-list.htm","影劇","2019/12/10 18:57","錦榮掰了Akemi 2個月換新歡！　過夜美籍韓裔辣媽…平民化約會激撩"
"1576034484-65","https://www.ettoday.net/news/news-list.htm","房產雲","2019/12/11 10:17","高房租再逼名店搬家？逾30年丹丹漢堡創始店將遷址"
"1576034484-497","https://www.ettoday.net/news/news-list.htm","政治","2019/12/10 16:03","開除楊蕙如黨籍？民進黨：等司法釐清真相後再依規定處理"
"1576034484-79","https://www.ettoday.net/news/news-list.htm","地方","2019/12/11 09:57","全國救護志工菁英　台南市義消救護中隊林俊良當之無愧"
"1576034484-295","https://www.ettoday.net/news/news-list.htm","國際","2019/12/10 19:42","美中貿易戰「南韓成最大受災戶」　高度依賴中國「出口下滑9.8%」"
"1576034484-448","https://www.ettoday.net/news/news-list.htm","生活","2019/12/10 16:51","「蔡雅婷我愛你！」他上合歡山借國家機器告白　網笑：下次求婚有選擇了"
"1576034484-430","https://www.ettoday.net/news/news-list.htm","健康","2019/12/10 17:09","早餐食安稽查「外送平台」將納入　裝載容器不乾淨最高罰2億"
"1576034484-485","https://www.ettoday.net/news/news-list.htm","健康","2019/12/10 16:16","總是睡不好...可能是「個性」害的　研究：越樂觀睡眠品質越好"
"1576034484-394","https://www.ettoday.net/news/news-list.htm","社會","2019/12/10 17:44","機車被偷7pupu報案「抓出來！」　調出監視器一看竟是…她腦公"
"1576034484-692","https://www.ettoday.net/news/news-list.htm","大陸","2019/12/10 12:23","化糞池丟火柴慘被炸飛　男童「空中翻轉一圈」嚇壞身旁的他"
"1576034484-307","https://www.ettoday.net/news/news-list.htm","財經","2019/12/10 19:28","鬆綁！銀行購買央行NCD產生的收益　營業稅率2%"
"1576034484-635","https://www.ettoday.net/news/news-list.htm","影劇","2019/12/10 13:33","《慶餘年》張若昀收粉絲「雞腿花」告白！　一看傻眼…整束鴨翅"
"1576034484-617","https://www.ettoday.net/news/news-list.htm","地方","2019/12/10 14:08","化身「香港男網友」假感情真詐騙：」  潮警聯手行員及時阻詐"
"1576034484-681","https://www.ettoday.net/news/news-list.htm","財經","2019/12/10 12:38","人力銀行：86%上班族不等年終要跳槽　創12年來新高"
"1576034484-652","https://www.ettoday.net/news/news-list.htm","生活","2019/12/10 13:15","2020年超強「愛情運」3星座　專家：第3名能「開花結果」！"
"1576034484-509","https://www.ettoday.net/news/news-list.htm","財經","2019/12/10 15:54","如興調整營運策略　處分子公司如興全球100%股權、賣柬埔寨廠區土地"
"1576034484-647","https://www.ettoday.net/news/news-list.htm","影劇","2019/12/10 13:22","邱勝翊撕掉「王子」標籤　初次挑戰「非商業片」吐心聲：怕粉絲不愛"
"1576034484-508","https://www.ettoday.net/news/news-list.htm","體育","2019/12/10 15:55","羽球年終賽／戴資穎球后保衛　唯一不讓陳雨菲排名在前"
"1576034484-548","https://www.ettoday.net/news/news-list.htm","大陸","2019/12/10 15:15","香港華仁書院驚見2顆炸彈「威力達百米」　校方：沒證據與師生有關"
"1576034484-432","https://www.ettoday.net/news/news-list.htm","論壇","2019/12/10 17:06","宋兆文／因應解放軍威脅　美艦終將港泊台灣"
"1576034484-232","https://www.ettoday.net/news/news-list.htm","政治","2019/12/10 21:35","自爆不做民調…反正也不準　韓國瑜怒嗆：別把我看傻、我不是一般國民黨員"
"1576034484-156","https://www.ettoday.net/news/news-list.htm","影劇","2019/12/11 02:01","「暗黑郭雪芙」水野朝陽引退倒數！　台灣開房「最後一脫」驚喊：好大、進來就嚇到"
"1576034484-641","https://www.ettoday.net/news/news-list.htm","社會","2019/12/10 13:29","寵物煉獄！18隻狗遭棄養擠7坪套房　互相啃咬僅剩狗頭...惡飼主被訴"
"1576034484-711","https://www.ettoday.net/news/news-list.htm","大陸","2019/12/10 12:03","譴責2法院遭縱火！　林鄭月娥：警方發出不反對通知書是「善意」"
"1576034484-476","https://www.ettoday.net/news/news-list.htm","3C家電","2019/12/10 16:21","iPhone Podcasts App傳當機！用戶哀號：每2分鐘掛點一次"
"1576034484-137","https://www.ettoday.net/news/news-list.htm","社會","2019/12/11 06:39","東海女大生撞轎車不治單親媽崩潰！駕駛「左轉燈亮才轉」　警：機車闖紅燈"
"1576034484-226","https://www.ettoday.net/news/news-list.htm","大陸","2019/12/10 21:44","無緣東奧、世足賽！俄羅斯被禁賽4年...華春瑩：反對體育賽事「政治化」"
"1576034484-30","https://www.ettoday.net/news/news-list.htm","政治","2019/12/11 10:52","批蔡英文「不務正業」　孫大千：台灣總統有跟沒有一樣"
"1576034484-277","https://www.ettoday.net/news/news-list.htm","財經","2019/12/10 20:14","很旺！節能家電退稅上路近半年　約70萬台申請　買除濕機近八折"
"1576034484-217","https://www.ettoday.net/news/news-list.htm","親子","2019/12/10 22:02","媽媽住院不得不分離　3招緩解孩子分離焦慮～"
"1576034484-282","https://www.ettoday.net/news/news-list.htm","體育","2019/12/10 20:00","冬盟／林威志連4年出征盼找回自信　林敬民慢慢幫他開竅"
"1576034484-328","https://www.ettoday.net/news/news-list.htm","政治","2019/12/10 19:04","被迫轉型成政黨　婦聯會已提訴願將抗爭到底"
"1576034484-695","https://www.ettoday.net/news/news-list.htm","旅遊","2019/12/10 12:20","「海拔最高聖誕樹」在桃園山城！50元銅板價體驗紅花組盆"
"1576034484-543","https://www.ettoday.net/news/news-list.htm","生活","2019/12/10 15:24","生活津貼沒著落⋯台鐵改花錢買「舒壓小物」　拿到員工通通傻眼"
"1576034484-313","https://www.ettoday.net/news/news-list.htm","大陸","2019/12/10 16:07","與妻吵架！狠父持斧頭「劈死1月大嬰兒」...雙手染血潛逃22年"
"1576034484-739","https://www.ettoday.net/news/news-list.htm","國際","2019/12/10 11:38","世界最古老鳥蛋！距今1700年...3顆破裂狂飄惡臭　專家驚呆：了不起"
"1576034484-699","https://www.ettoday.net/news/news-list.htm","社會","2019/12/10 12:16","三寶無極限！停車打N檔未拉煞車　「滑行350公尺」撞車還報案：我車被偷…"
"1576034484-588","https://www.ettoday.net/news/news-list.htm","社會","2019/12/10 14:40","狂奔怒喊「殺人魔王」　台灣國陳峻涵丟蔣中正銅像「紅漆袋」...還好沒破"
"1576034484-368","https://www.ettoday.net/news/news-list.htm","旅遊","2019/12/10 18:16","150元/190元/230元三種組合！壽司郎台北民權建國店推午餐外帶餐盒"
"1576034484-228","https://www.ettoday.net/news/news-list.htm","時尚","2019/12/10 21:43","比紅底鞋可愛！Christian Louboutin「三色堇」腳上賣萌　手袋也不放過"
"1576034484-271","https://www.ettoday.net/news/news-list.htm","政治","2019/12/10 20:28","「假民調真揭底」彰化立委參選人張瀚天支持者受不了　到警局提告"
"1576034484-567","https://www.ettoday.net/news/news-list.htm","地方","2019/12/10 15:03","國民黨青年團街頭開講　「0-6歲國家養」青年有感頻頻點頭"
"1576034484-729","https://www.ettoday.net/news/news-list.htm","房產雲","2019/12/10 11:48","高雄都發局長指社宅將「拖累地方財政」！內政部回擊：2020年底超過4萬戶"
"1576034484-197","https://www.ettoday.net/news/news-list.htm","生活","2019/12/10 22:57","北台灣濕冷雨快閃！暫離冬季「小陽春」飆回30°C　下周上樓梯大變天"
"1576034484-545","https://www.ettoday.net/news/news-list.htm","體育","2019/12/10 15:18","冬盟／田畑瑛仁代打追平安　社會人2比2逼和日職紅隊"
"1576034484-346","https://www.ettoday.net/news/news-list.htm","健康","2019/12/10 18:43","大小腿『浮腳筋』該怎麼辦？　靜脈曲張雷射燒灼術讓您走的健康坐的快樂"
"1576034484-767","https://www.ettoday.net/news/news-list.htm","政治","2019/12/10 11:13","民調逼近蔣萬安　吳怡農：內部數字更樂觀"
"1576034484-559","https://www.ettoday.net/news/news-list.htm","論壇","2019/12/10 15:09","張競／日本爭取印度重返RCEP，底牌為何？"
"1576034484-444","https://www.ettoday.net/news/news-list.htm","生活","2019/12/10 16:59","人夫投娃娃機…真的夾到平板！興奮一拆「裂20條碎痕」爆滿螢幕　她看傻"
"1576034484-235","https://www.ettoday.net/news/news-list.htm","消費","2019/12/10 21:31","雙12一定要鎖定5大網購戰場　快手搶爆低價iphone11、AirPods"
"1576034484-122","https://www.ettoday.net/news/news-list.htm","3C家電","2019/12/11 08:00","智慧錶貴的好、便宜的好？Garmin Venu、Amazfit GTS測給你看"
